,r,t,fc
0,0.9000,10933.0,0.14
0,0.9000,10934.0,0.14
0,0.9000,10935.0,0.14
0,0.9000,10936.0,0.14
0,0.9000,10937.0,0.15
0,0.9000,10938.0,0.15
0,0.9000,10939.0,0.15
0,0.9000,10940.0,0.15
0,0.9000,10941.0,0.15
0,0.9000,10942.0,0.15
0,0.9000,10943.0,0.15
0,0.9000,10944.0,0.15
0,0.9000,10945.0,0.15
0,0.9000,10946.0,0.15
0,0.9000,10947.0,0.15
0,0.9000,10948.0,0.15
0,0.9000,10949.0,0.15
0,0.9000,10950.0,0.15
0,0.9000,10951.0,0.15
0,0.9000,10952.0,0.14
0,0.9000,10953.0,0.14
0,0.9000,10954.0,0.14
0,0.9000,10955.0,0.14
0,0.9000,10956.0,0.14
0,0.9000,10957.0,0.14
0,0.9000,10958.0,0.14
0,0.9000,10959.0,0.14
0,0.9000,10960.0,0.14
0,0.9000,10961.0,0.14
0,0.9000,10962.0,0.14
0,0.9000,10963.0,0.14
0,0.9000,10964.0,0.15
0,0.9000,10965.0,0.15
0,0.9000,10966.0,0.15
0,0.9000,10967.0,0.15
0,0.9000,10968.0,0.16
0,0.9000,10969.0,0.16
0,0.9000,10970.0,0.16
0,0.9000,10971.0,0.16
0,0.9000,10972.0,0.16
0,0.9000,10973.0,0.16
0,0.9000,10974.0,0.16
0,0.9000,10975.0,0.16
0,0.9000,10976.0,0.16
0,0.9000,10977.0,0.16
0,0.9000,10978.0,0.16
0,0.9000,10979.0,0.16
0,0.9000,10980.0,0.15
0,0.9000,10981.0,0.15
0,0.9000,10982.0,0.15
0,0.9000,10983.0,0.14
0,0.9000,10984.0,0.14
0,0.9000,10985.0,0.14
0,0.9000,10986.0,0.14
0,0.9000,10987.0,0.13
0,0.9000,10988.0,0.13
0,0.9000,10989.0,0.13
0,0.9000,10990.0,0.13
0,0.9000,10991.0,0.14
0,0.9000,10992.0,0.14
0,0.9000,10993.0,0.14
0,0.9000,10994.0,0.14
0,0.9000,10995.0,0.13
0,0.9000,10996.0,0.13
0,0.9000,10997.0,0.14
0,0.9000,10998.0,0.14
0,0.9000,10999.0,0.14
0,0.9000,11000.0,0.14
0,0.9000,11001.0,0.14
0,0.9000,11002.0,0.14
0,0.9000,11003.0,0.14
0,0.9000,11004.0,0.14
0,0.9000,11005.0,0.14
0,0.9000,11006.0,0.14
0,0.9000,11007.0,0.14
0,0.9000,11008.0,0.14
0,0.9000,11009.0,0.14
0,0.9000,11010.0,0.14
0,0.9000,11011.0,0.14
0,0.9000,11012.0,0.15
0,0.9000,11013.0,0.15
0,0.9000,11014.0,0.15
0,0.9000,11015.0,0.15
0,0.9000,11016.0,0.15
0,0.9000,11017.0,0.16
0,0.9000,11018.0,0.17
0,0.9000,11019.0,0.17
0,0.9000,11020.0,0.17
0,0.9000,11021.0,0.17
0,0.9000,11022.0,0.18
0,0.9000,11023.0,0.18
0,0.9000,11024.0,0.18
0,0.9000,11025.0,0.18
0,0.9000,11026.0,0.18
0,0.9000,11027.0,0.18
0,0.9000,11028.0,0.18
0,0.9000,11029.0,0.18
0,0.9000,11030.0,0.18
0,0.9000,11031.0,0.18
0,0.9000,11032.0,0.18
0,0.9000,11033.0,0.18
0,0.9000,11034.0,0.18
0,0.9000,11035.0,0.18
0,0.9000,11036.0,0.19
0,0.9000,11037.0,0.19
0,0.9000,11038.0,0.19
0,0.9000,11039.0,0.19
0,0.9000,11040.0,0.19
0,0.9000,11041.0,0.19
0,0.9000,11042.0,0.19
0,0.9000,11043.0,0.19
0,0.9000,11044.0,0.19
0,0.9000,11045.0,0.19
0,0.9000,11046.0,0.19
0,0.9000,11047.0,0.19
0,0.9000,11048.0,0.19
0,0.9000,11049.0,0.19
0,0.9000,11050.0,0.19
0,0.9000,11051.0,0.18
0,0.9000,11052.0,0.18
0,0.9000,11053.0,0.17
0,0.9000,11054.0,0.17
0,0.9000,11055.0,0.17
0,0.9000,11056.0,0.16
0,0.9000,11057.0,0.16
0,0.9000,11058.0,0.16
0,0.9000,11059.0,0.16
0,0.9000,11060.0,0.16
0,0.9000,11061.0,0.16
0,0.9000,11062.0,0.16
0,0.9000,11063.0,0.15
0,0.9000,11064.0,0.14
0,0.9000,11065.0,0.14
0,0.9000,11066.0,0.14
0,0.9000,11067.0,0.15
0,0.9000,11068.0,0.15
0,0.9000,11069.0,0.16
0,0.9000,11070.0,0.16
0,0.9000,11071.0,0.16
0,0.9000,11072.0,0.16
0,0.9000,11073.0,0.16
0,0.9000,11074.0,0.16
0,0.9000,11075.0,0.17
0,0.9000,11076.0,0.17
0,0.9000,11077.0,0.17
0,0.9000,11078.0,0.17
0,0.9000,11079.0,0.17
0,0.9000,11080.0,0.17
0,0.9000,11081.0,0.17
0,0.9000,11082.0,0.17
0,0.9000,11083.0,0.17
0,0.9000,11084.0,0.17
0,0.9000,11085.0,0.18
0,0.9000,11086.0,0.18
0,0.9000,11087.0,0.18
0,0.9000,11088.0,0.18
0,0.9000,11089.0,0.18
0,0.9000,11090.0,0.18
0,0.9000,11091.0,0.19
0,0.9000,11092.0,0.2
0,0.9000,11093.0,0.2
0,0.9000,11094.0,0.2
0,0.9000,11095.0,0.2
0,0.9000,11096.0,0.19
0,0.9000,11097.0,0.2
0,0.9000,11098.0,0.2
0,0.9000,11099.0,0.2
0,0.9000,11100.0,0.2
0,0.9000,11101.0,0.19
0,0.9000,11102.0,0.19
0,0.9000,11103.0,0.19
0,0.9000,11104.0,0.19
0,0.9000,11105.0,0.19
0,0.9000,11106.0,0.19
0,0.9000,11107.0,0.19
0,0.9000,11108.0,0.19
0,0.9000,11109.0,0.19
0,0.9000,11110.0,0.19
0,0.9000,11111.0,0.19
0,0.9000,11112.0,0.19
0,0.9000,11113.0,0.19
0,0.9000,11114.0,0.2
0,0.9000,11115.0,0.2
0,0.9000,11116.0,0.21
0,0.9000,11117.0,0.21
0,0.9000,11118.0,0.21
0,0.9000,11119.0,0.21
0,0.9000,11120.0,0.21
0,0.9000,11121.0,0.21
0,0.9000,11122.0,0.21
0,0.9000,11123.0,0.22
0,0.9000,11124.0,0.23
0,0.9000,11125.0,0.22
0,0.9000,11126.0,0.22
0,0.9000,11127.0,0.22
0,0.9000,11128.0,0.22
0,0.9000,11129.0,0.22
0,0.9000,11130.0,0.22
0,0.9000,11131.0,0.22
0,0.9000,11132.0,0.22
0,0.9000,11133.0,0.22
0,0.9000,11134.0,0.22
0,0.9000,11135.0,0.22
0,0.9000,11136.0,0.22
0,0.9000,11137.0,0.22
0,0.9000,11138.0,0.22
0,0.9000,11139.0,0.22
0,0.9000,11140.0,0.22
0,0.9000,11141.0,0.22
0,0.9000,11142.0,0.22
0,0.9000,11143.0,0.21
0,0.9000,11144.0,0.21
0,0.9000,11145.0,0.21
0,0.9000,11146.0,0.21
0,0.9000,11147.0,0.21
0,0.9000,11148.0,0.21
0,0.9000,11149.0,0.21
0,0.9000,11150.0,0.21
0,0.9000,11151.0,0.21
0,0.9000,11152.0,0.21
0,0.9000,11153.0,0.22
0,0.9000,11154.0,0.22
0,0.9000,11155.0,0.22
0,0.9000,11156.0,0.23
0,0.9000,11157.0,0.23
0,0.9000,11158.0,0.23
0,0.9000,11159.0,0.23
0,0.9000,11160.0,0.23
0,0.9000,11161.0,0.23
0,0.9000,11162.0,0.23
0,0.9000,11163.0,0.23
0,0.9000,11164.0,0.23
0,0.9000,11165.0,0.23
0,0.9000,11166.0,0.23
0,0.9000,11167.0,0.23
0,0.9000,11168.0,0.23
0,0.9000,11169.0,0.23
0,0.9000,11170.0,0.23
0,0.9000,11171.0,0.24
0,0.9000,11172.0,0.24
0,0.9000,11173.0,0.24
0,0.9000,11174.0,0.24
0,0.9000,11175.0,0.24
0,0.9000,11176.0,0.24
0,0.9000,11177.0,0.24
0,0.9000,11178.0,0.23
0,0.9000,11179.0,0.23
0,0.9000,11180.0,0.23
0,0.9000,11181.0,0.23
0,0.9000,11182.0,0.23
0,0.9000,11183.0,0.23
0,0.9000,11184.0,0.23
0,0.9000,11185.0,0.23
0,0.9000,11186.0,0.23
0,0.9000,11187.0,0.23
0,0.9000,11188.0,0.23
0,0.9000,11189.0,0.23
0,0.9000,11190.0,0.22
0,0.9000,11191.0,0.23
0,0.9000,11192.0,0.22
0,0.9000,11193.0,0.22
0,0.9000,11194.0,0.22
0,0.9000,11195.0,0.22
0,0.9000,11196.0,0.22
0,0.9000,11197.0,0.22
0,0.9000,11198.0,0.22
0,0.9000,11199.0,0.22
0,0.9000,11200.0,0.22
0,0.9000,11201.0,0.22
0,0.9000,11202.0,0.22
0,0.9000,11203.0,0.22
0,0.9000,11204.0,0.22
0,0.9000,11205.0,0.22
0,0.9000,11206.0,0.22
0,0.9000,11207.0,0.22
0,0.9000,11208.0,0.22
0,0.9000,11209.0,0.22
0,0.9000,11210.0,0.22
0,0.9000,11211.0,0.23
0,0.9000,11212.0,0.23
0,0.9000,11213.0,0.23
0,0.9000,11214.0,0.23
0,0.9000,11215.0,0.23
0,0.9000,11216.0,0.23
0,0.9000,11217.0,0.23
0,0.9000,11218.0,0.24
0,0.9000,11219.0,0.24
0,0.9000,11220.0,0.24
0,0.9000,11221.0,0.24
0,0.9000,11222.0,0.24
0,0.9000,11223.0,0.23
0,0.9000,11224.0,0.22
0,0.9000,11225.0,0.22
0,0.9000,11226.0,0.22
0,0.9000,11227.0,0.23
0,0.9000,11228.0,0.23
0,0.9000,11229.0,0.22
0,0.9000,11230.0,0.22
0,0.9000,11231.0,0.21
0,0.9000,11232.0,0.21
0,0.9000,11233.0,0.21
0,0.9000,11234.0,0.21
0,0.9000,11235.0,0.21
0,0.9000,11236.0,0.21
0,0.9000,11237.0,0.21
0,0.9000,11238.0,0.2
0,0.9000,11239.0,0.2
0,0.9000,11240.0,0.19
0,0.9000,11241.0,0.19
0,0.9000,11242.0,0.19
0,0.9000,11243.0,0.19
0,0.9000,11244.0,0.19
0,0.9000,11245.0,0.19
0,0.9000,11246.0,0.2
0,0.9000,11247.0,0.21
0,0.9000,11248.0,0.2
0,0.9000,11249.0,0.2
0,0.9000,11250.0,0.2
0,0.9000,11251.0,0.2
0,0.9000,11252.0,0.2
0,0.9000,11253.0,0.2
0,0.9000,11254.0,0.2
0,0.9000,11255.0,0.2
0,0.9000,11256.0,0.2
0,0.9000,11257.0,0.2
0,0.9000,11258.0,0.2
0,0.9000,11259.0,0.2
0,0.9000,11260.0,0.2
0,0.9000,11261.0,0.2
0,0.9000,11262.0,0.2
0,0.9000,11263.0,0.19
0,0.9000,11264.0,0.19
0,0.9000,11265.0,0.19
0,0.9000,11266.0,0.19
0,0.9000,11267.0,0.18
0,0.9000,11268.0,0.18
0,0.9000,11269.0,0.18
0,0.9000,11270.0,0.18
0,0.9000,11271.0,0.18
0,0.9000,11272.0,0.18
0,0.9000,11273.0,0.18
0,0.9000,11274.0,0.18
0,0.9000,11275.0,0.18
0,0.9000,11276.0,0.18
0,0.9000,11277.0,0.18
0,0.9000,11278.0,0.18
0,0.9000,11279.0,0.18
0,0.9000,11280.0,0.18
0,0.9000,11281.0,0.18
0,0.9000,11282.0,0.18
0,0.9000,11283.0,0.18
0,0.9000,11284.0,0.18
0,0.9000,11285.0,0.18
0,0.9000,11286.0,0.18
0,0.9000,11287.0,0.18
0,0.9000,11288.0,0.18
0,0.9000,11289.0,0.18
0,0.9000,11290.0,0.18
0,0.9000,11291.0,0.18
0,0.9000,11292.0,0.18
0,0.9000,11293.0,0.17
0,0.9000,11294.0,0.16
0,0.9000,11295.0,0.16
0,0.9000,11296.0,0.16
0,0.9000,11297.0,0.16
0,0.9000,11298.0,0.15
0,0.9000,11299.0,0.15
0,0.9000,11300.0,0.15
0,0.9000,11301.0,0.15
0,0.9000,11302.0,0.14
0,0.9000,11303.0,0.14
0,0.9000,11304.0,0.14
0,0.9000,11305.0,0.14
0,0.9000,11306.0,0.14
0,0.9000,11307.0,0.14
0,0.9000,11308.0,0.14
0,0.9000,11309.0,0.14
0,0.9000,11310.0,0.14
0,0.9000,11311.0,0.15
0,0.9000,11312.0,0.15
0,0.9000,11313.0,0.16
0,0.9000,11314.0,0.17
0,0.9000,11315.0,0.17
0,0.9000,11316.0,0.17
0,0.9000,11317.0,0.17
0,0.9000,11318.0,0.17
0,0.9000,11319.0,0.17
0,0.9000,11320.0,0.16
0,0.9000,11321.0,0.16
0,0.9000,11322.0,0.16
0,0.9000,11323.0,0.16
0,0.9000,11324.0,0.16
0,0.9000,11325.0,0.16
0,0.9000,11326.0,0.17
0,0.9000,11327.0,0.17
0,0.9000,11328.0,0.17
0,0.9000,11329.0,0.16
0,0.9000,11330.0,0.15
0,0.9000,11331.0,0.15
0,0.9000,11332.0,0.15
0,0.9000,11333.0,0.15
0,0.9000,11334.0,0.15
0,0.9000,11335.0,0.15
0,0.9000,11336.0,0.15
0,0.9000,11337.0,0.15
0,0.9000,11338.0,0.15
0,0.9000,11339.0,0.15
0,0.9000,11340.0,0.15
0,0.9000,11341.0,0.15
0,0.9000,11342.0,0.14
0,0.9000,11343.0,0.14
0,0.9000,11344.0,0.14
0,0.9000,11345.0,0.14
0,0.9000,11346.0,0.14
0,0.9000,11347.0,0.13
0,0.9000,11348.0,0.13
0,0.9000,11349.0,0.13
0,0.9000,11350.0,0.12
0,0.9000,11351.0,0.12
0,0.9000,11352.0,0.12
0,0.9000,11353.0,0.12
0,0.9000,11354.0,0.12
0,0.9000,11355.0,0.12
0,0.9000,11356.0,0.12
0,0.9000,11357.0,0.12
0,0.9000,11358.0,0.12
0,0.9000,11359.0,0.12
0,0.9000,11360.0,0.12
0,0.9000,11361.0,0.13
0,0.9000,11362.0,0.13
0,0.9000,11363.0,0.13
0,0.9000,11364.0,0.13
0,0.9000,11365.0,0.13
0,0.9000,11366.0,0.13
0,0.9000,11367.0,0.13
0,0.9000,11368.0,0.13
0,0.9000,11369.0,0.14
0,0.9000,11370.0,0.14
0,0.9000,11371.0,0.14
0,0.9000,11372.0,0.14
0,0.9000,11373.0,0.14
0,0.9000,11374.0,0.14
0,0.9000,11375.0,0.14
0,0.9000,11376.0,0.14
0,0.9000,11377.0,0.14
0,0.9000,11378.0,0.14
0,0.9000,11379.0,0.14
0,0.9000,11380.0,0.13
0,0.9000,11381.0,0.13
0,0.9000,11382.0,0.13
0,0.9000,11383.0,0.13
0,0.9000,11384.0,0.13
0,0.9000,11385.0,0.13
0,0.9000,11386.0,0.13
0,0.9000,11387.0,0.13
0,0.9000,11388.0,0.13
0,0.9000,11389.0,0.13
0,0.9000,11390.0,0.13
0,0.9000,11391.0,0.13
0,0.9000,11392.0,0.14
0,0.9000,11393.0,0.14
0,0.9000,11394.0,0.14
0,0.9000,11395.0,0.14
0,0.9000,11396.0,0.14
0,0.9000,11397.0,0.14
0,0.9000,11398.0,0.14
0,0.9000,11399.0,0.14
0,0.9000,11400.0,0.14
0,0.9000,11401.0,0.14
0,0.9000,11402.0,0.14
0,0.9000,11403.0,0.14
0,0.9000,11404.0,0.14
0,0.9000,11405.0,0.14
0,0.9000,11406.0,0.14
0,0.9000,11407.0,0.14
0,0.9000,11408.0,0.14
0,0.9000,11409.0,0.14
0,0.9000,11410.0,0.14
0,0.9000,11411.0,0.14
0,0.9000,11412.0,0.15
0,0.9000,11413.0,0.15
0,0.9000,11414.0,0.14
0,0.9000,11415.0,0.14
0,0.9000,11416.0,0.14
0,0.9000,11417.0,0.14
0,0.9000,11418.0,0.14
0,0.9000,11419.0,0.14
0,0.9000,11420.0,0.13
0,0.9000,11421.0,0.13
0,0.9000,11422.0,0.13
0,0.9000,11423.0,0.13
0,0.9000,11424.0,0.12
0,0.9000,11425.0,0.12
0,0.9000,11426.0,0.12
0,0.9000,11427.0,0.13
0,0.9000,11428.0,0.13
0,0.9000,11429.0,0.13
0,0.9000,11430.0,0.13
0,0.9000,11431.0,0.13
0,0.9000,11432.0,0.13
0,0.9000,11433.0,0.13
0,0.9000,11434.0,0.13
0,0.9000,11435.0,0.13
0,0.9000,11436.0,0.13
0,0.9000,11437.0,0.13
0,0.9000,11438.0,0.14
0,0.9000,11439.0,0.14
0,0.9000,11440.0,0.14
0,0.9000,11441.0,0.14
0,0.9000,11442.0,0.14
0,0.9000,11443.0,0.14
0,0.9000,11444.0,0.14
0,0.9000,11445.0,0.13
0,0.9000,11446.0,0.13
0,0.9000,11447.0,0.13
0,0.9000,11448.0,0.14
0,0.9000,11449.0,0.14
0,0.9000,11450.0,0.14
0,0.9000,11451.0,0.14
0,0.9000,11452.0,0.14
0,0.9000,11453.0,0.14
0,0.9000,11454.0,0.14
0,0.9000,11455.0,0.14
0,0.9000,11456.0,0.14
0,0.9000,11457.0,0.14
0,0.9000,11458.0,0.14
0,0.9000,11459.0,0.14
0,0.9000,11460.0,0.14
0,0.9000,11461.0,0.14
0,0.9000,11462.0,0.14
0,0.9000,11463.0,0.14
0,0.9000,11464.0,0.14
0,0.9000,11465.0,0.14
0,0.9000,11466.0,0.14
0,0.9000,11467.0,0.15
0,0.9000,11468.0,0.15
0,0.9000,11469.0,0.15
0,0.9000,11470.0,0.15
0,0.9000,11471.0,0.15
0,0.9000,11472.0,0.15
0,0.9000,11473.0,0.16
0,0.9000,11474.0,0.16
0,0.9000,11475.0,0.16
0,0.9000,11476.0,0.16
0,0.9000,11477.0,0.16
0,0.9000,11478.0,0.16
0,0.9000,11479.0,0.16
0,0.9000,11480.0,0.16
0,0.9000,11481.0,0.16
0,0.9000,11482.0,0.17
0,0.9000,11483.0,0.17
0,0.9000,11484.0,0.17
0,0.9000,11485.0,0.17
0,0.9000,11486.0,0.17
0,0.9000,11487.0,0.17
0,0.9000,11488.0,0.17
0,0.9000,11489.0,0.17
0,0.9000,11490.0,0.17
0,0.9000,11491.0,0.17
0,0.9000,11492.0,0.16
0,0.9000,11493.0,0.16
0,0.9000,11494.0,0.16
0,0.9000,11495.0,0.16
0,0.9000,11496.0,0.16
0,0.9000,11497.0,0.15
0,0.9000,11498.0,0.16
0,0.9000,11499.0,0.16
0,0.9000,11500.0,0.16
0,0.9000,11501.0,0.16
0,0.9000,11502.0,0.16
0,0.9000,11503.0,0.16
0,0.9000,11504.0,0.16
0,0.9000,11505.0,0.16
0,0.9000,11506.0,0.16
0,0.9000,11507.0,0.16
0,0.9000,11508.0,0.15
0,0.9000,11509.0,0.15
0,0.9000,11510.0,0.15
0,0.9000,11511.0,0.15
0,0.9000,11512.0,0.15
0,0.9000,11513.0,0.15
0,0.9000,11514.0,0.15
0,0.9000,11515.0,0.14
0,0.9000,11516.0,0.14
0,0.9000,11517.0,0.13
0,0.9000,11518.0,0.13
0,0.9000,11519.0,0.13
0,0.9000,11520.0,0.13
0,0.9000,11521.0,0.13
0,0.9000,11522.0,0.13
0,0.9000,11523.0,0.14
0,0.9000,11524.0,0.14
0,0.9000,11525.0,0.14
0,0.9000,11526.0,0.15
0,0.9000,11527.0,0.15
0,0.9000,11528.0,0.15
0,0.9000,11529.0,0.15
0,0.9000,11530.0,0.15
0,0.9000,11531.0,0.15
0,0.9000,11532.0,0.15
0,0.9000,11533.0,0.15
0,0.9000,11534.0,0.15
0,0.9000,11535.0,0.15
0,0.9000,11536.0,0.15
0,0.9000,11537.0,0.15
0,0.9000,11538.0,0.15
0,0.9000,11539.0,0.15
0,0.9000,11540.0,0.15
0,0.9000,11541.0,0.15
0,0.9000,11542.0,0.15
0,0.9000,11543.0,0.15
0,0.9000,11544.0,0.15
0,0.9000,11545.0,0.15
0,0.9000,11546.0,0.15
0,0.9000,11547.0,0.15
0,0.9000,11548.0,0.14
0,0.9000,11549.0,0.14
0,0.9000,11550.0,0.14
0,0.9000,11551.0,0.14
0,0.9000,11552.0,0.14
0,0.9000,11553.0,0.15
0,0.9000,11554.0,0.15
0,0.9000,11555.0,0.15
0,0.9000,11556.0,0.15
0,0.9000,11557.0,0.15
0,0.9000,11558.0,0.15
0,0.9000,11559.0,0.15
0,0.9000,11560.0,0.15
0,0.9000,11561.0,0.16
0,0.9000,11562.0,0.16
0,0.9000,11563.0,0.16
0,0.9000,11564.0,0.16
0,0.9000,11565.0,0.16
0,0.9000,11566.0,0.16
0,0.9000,11567.0,0.16
0,0.9000,11568.0,0.16
0,0.9000,11569.0,0.16
0,0.9000,11570.0,0.16
0,0.9000,11571.0,0.16
0,0.9000,11572.0,0.16
0,0.9000,11573.0,0.17
0,0.9000,11574.0,0.17
0,0.9000,11575.0,0.17
0,0.9000,11576.0,0.17
0,0.9000,11577.0,0.17
0,0.9000,11578.0,0.16
0,0.9000,11579.0,0.16
0,0.9000,11580.0,0.16
0,0.9000,11581.0,0.16
0,0.9000,11582.0,0.16
0,0.9000,11583.0,0.16
0,0.9000,11584.0,0.16
0,0.9000,11585.0,0.16
0,0.9000,11586.0,0.16
0,0.9000,11587.0,0.16
0,0.9000,11588.0,0.17
0,0.9000,11589.0,0.17
0,0.9000,11590.0,0.17
0,0.9000,11591.0,0.17
0,0.9000,11592.0,0.17
0,0.9000,11593.0,0.17
0,0.9000,11594.0,0.17
0,0.9000,11595.0,0.17
0,0.9000,11596.0,0.17
0,0.9000,11597.0,0.17
0,0.9000,11598.0,0.17
0,0.9000,11599.0,0.17
0,0.9000,11600.0,0.17
0,0.9000,11601.0,0.17
0,0.9000,11602.0,0.17
0,0.9000,11603.0,0.17
0,0.9000,11604.0,0.17
0,0.9000,11605.0,0.16
0,0.9000,11606.0,0.16
0,0.9000,11607.0,0.16
0,0.9000,11608.0,0.17
0,0.9000,11609.0,0.17
0,0.9000,11610.0,0.17
0,0.9000,11611.0,0.18
0,0.9000,11612.0,0.18
0,0.9000,11613.0,0.18
0,0.9000,11614.0,0.17
0,0.9000,11615.0,0.17
0,0.9000,11616.0,0.17
0,0.9000,11617.0,0.17
0,0.9000,11618.0,0.17
0,0.9000,11619.0,0.17
0,0.9000,11620.0,0.17
0,0.9000,11621.0,0.17
0,0.9000,11622.0,0.17
0,0.9000,11623.0,0.17
0,0.9000,11624.0,0.17
0,0.9000,11625.0,0.17
0,0.9000,11626.0,0.17
0,0.9000,11627.0,0.17
0,0.9000,11628.0,0.17
0,0.9000,11629.0,0.16
0,0.9000,11630.0,0.15
0,0.9000,11631.0,0.15
0,0.9000,11632.0,0.14
0,0.9000,11633.0,0.15
0,0.9000,11634.0,0.15
0,0.9000,11635.0,0.15
0,0.9000,11636.0,0.15
0,0.9000,11637.0,0.16
0,0.9000,11638.0,0.16
0,0.9000,11639.0,0.16
0,0.9000,11640.0,0.16
0,0.9000,11641.0,0.16
0,0.9000,11642.0,0.16
0,0.9000,11643.0,0.17
0,0.9000,11644.0,0.17
0,0.9000,11645.0,0.18
0,0.9000,11646.0,0.18
0,0.9000,11647.0,0.18
0,0.9000,11648.0,0.18
0,0.9000,11649.0,0.18
0,0.9000,11650.0,0.18
0,0.9000,11651.0,0.18
0,0.9000,11652.0,0.18
0,0.9000,11653.0,0.18
0,0.9000,11654.0,0.18
0,0.9000,11655.0,0.18
0,0.9000,11656.0,0.18
0,0.9000,11657.0,0.18
0,0.9000,11658.0,0.18
0,0.9000,11659.0,0.18
0,0.9000,11660.0,0.18
0,0.9000,11661.0,0.18
0,0.9000,11662.0,0.18
0,0.9000,11663.0,0.17
0,0.9000,11664.0,0.17
0,0.9000,11665.0,0.17
0,0.9000,11666.0,0.17
0,0.9000,11667.0,0.17
0,0.9000,11668.0,0.17
0,0.9000,11669.0,0.17
0,0.9000,11670.0,0.18
0,0.9000,11671.0,0.18
0,0.9000,11672.0,0.17
0,0.9000,11673.0,0.17
0,0.9000,11674.0,0.17
0,0.9000,11675.0,0.17
0,0.9000,11676.0,0.17
0,0.9000,11677.0,0.17
0,0.9000,11678.0,0.17
0,0.9000,11679.0,0.17
0,0.9000,11680.0,0.17
0,0.9000,11681.0,0.17
0,0.9000,11682.0,0.16
0,0.9000,11683.0,0.16
0,0.9000,11684.0,0.16
0,0.9000,11685.0,0.16
0,0.9000,11686.0,0.16
0,0.9000,11687.0,0.16
0,0.9000,11688.0,0.16
0,0.9000,11689.0,0.16
0,0.9000,11690.0,0.16
0,0.9000,11691.0,0.16
0,0.9000,11692.0,0.16
0,0.9000,11693.0,0.16
0,0.9000,11694.0,0.16
0,0.9000,11695.0,0.16
0,0.9000,11696.0,0.16
0,0.9000,11697.0,0.16
0,0.9000,11698.0,0.16
0,0.9000,11699.0,0.16
0,0.9000,11700.0,0.16
0,0.9000,11701.0,0.16
0,0.9000,11702.0,0.16
0,0.9000,11703.0,0.16
0,0.9000,11704.0,0.16
0,0.9000,11705.0,0.16
0,0.9000,11706.0,0.16
0,0.9000,11707.0,0.16
0,0.9000,11708.0,0.16
0,0.9000,11709.0,0.16
0,0.9000,11710.0,0.16
0,0.9000,11711.0,0.16
0,0.9000,11712.0,0.16
0,0.9000,11713.0,0.16
0,0.9000,11714.0,0.16
0,0.9000,11715.0,0.16
0,0.9000,11716.0,0.16
0,0.9000,11717.0,0.16
0,0.9000,11718.0,0.16
0,0.9000,11719.0,0.15
0,0.9000,11720.0,0.16
0,0.9000,11721.0,0.16
0,0.9000,11722.0,0.16
0,0.9000,11723.0,0.16
0,0.9000,11724.0,0.16
0,0.9000,11725.0,0.17
0,0.9000,11726.0,0.17
0,0.9000,11727.0,0.17
0,0.9000,11728.0,0.17
0,0.9000,11729.0,0.17
0,0.9000,11730.0,0.17
0,0.9000,11731.0,0.17
0,0.9000,11732.0,0.16
0,0.9000,11733.0,0.16
0,0.9000,11734.0,0.16
0,0.9000,11735.0,0.16
0,0.9000,11736.0,0.16
0,0.9000,11737.0,0.16
0,0.9000,11738.0,0.16
0,0.9000,11739.0,0.16
0,0.9000,11740.0,0.16
0,0.9000,11741.0,0.16
0,0.9000,11742.0,0.16
0,0.9000,11743.0,0.16
0,0.9000,11744.0,0.16
0,0.9000,11745.0,0.16
0,0.9000,11746.0,0.16
0,0.9000,11747.0,0.16
0,0.9000,11748.0,0.16
0,0.9000,11749.0,0.16
0,0.9000,11750.0,0.16
0,0.9000,11751.0,0.16
0,0.9000,11752.0,0.16
0,0.9000,11753.0,0.16
0,0.9000,11754.0,0.16
0,0.9000,11755.0,0.16
0,0.9000,11756.0,0.16
0,0.9000,11757.0,0.17
0,0.9000,11758.0,0.17
0,0.9000,11759.0,0.17
0,0.9000,11760.0,0.17
0,0.9000,11761.0,0.17
0,0.9000,11762.0,0.16
0,0.9000,11763.0,0.17
0,0.9000,11764.0,0.17
0,0.9000,11765.0,0.17
0,0.9000,11766.0,0.17
0,0.9000,11767.0,0.17
0,0.9000,11768.0,0.17
0,0.9000,11769.0,0.17
0,0.9000,11770.0,0.17
0,0.9000,11771.0,0.17
0,0.9000,11772.0,0.17
0,0.9000,11773.0,0.18
0,0.9000,11774.0,0.18
0,0.9000,11775.0,0.17
0,0.9000,11776.0,0.16
0,0.9000,11777.0,0.16
0,0.9000,11778.0,0.16
0,0.9000,11779.0,0.15
0,0.9000,11780.0,0.15
0,0.9000,11781.0,0.16
0,0.9000,11782.0,0.16
0,0.9000,11783.0,0.16
0,0.9000,11784.0,0.16
0,0.9000,11785.0,0.15
0,0.9000,11786.0,0.15
0,0.9000,11787.0,0.15
0,0.9000,11788.0,0.16
0,0.9000,11789.0,0.15
0,0.9000,11790.0,0.15
0,0.9000,11791.0,0.15
0,0.9000,11792.0,0.16
0,0.9000,11793.0,0.16
0,0.9000,11794.0,0.16
0,0.9000,11795.0,0.16
0,0.9000,11796.0,0.16
0,0.9000,11797.0,0.16
0,0.9000,11798.0,0.16
0,0.9000,11799.0,0.17
0,0.9000,11800.0,0.17
0,0.9000,11801.0,0.17
0,0.9000,11802.0,0.17
0,0.9000,11803.0,0.17
0,0.9000,11804.0,0.16
0,0.9000,11805.0,0.16
0,0.9000,11806.0,0.17
